"행정구역코드","year","region","수도권여부","y","grade"
22040,2020,"남구","비수도권",47.5,"B"
22040,2021,"남구","비수도권",41.4,"C"
22070,2008,"달서구","비수도권",42.4,"C"
22070,2009,"달서구","비수도권",42.9,"C"
22070,2010,"달서구","비수도권",45.6,"B"
22070,2011,"달서구","비수도권",45.2,"B"
22070,2012,"달서구","비수도권",40.4,"C"
22070,2013,"달서구","비수도권",41.2,"C"
22070,2014,"달서구","비수도권",38.9,"D"
22070,2015,"달서구","비수도권",36.4,"D"
22070,2016,"달서구","비수도권",41.2,"C"
22070,2017,"달서구","비수도권",40.6,"C"
22070,2018,"달서구","비수도권",37.5,"D"
22070,2019,"달서구","비수도권",39.1,"D"
22070,2020,"달서구","비수도권",61,"A"
22070,2021,"달서구","비수도권",48.4,"B"
22310,2008,"달성군","비수도권",39.4,"D"
22310,2009,"달성군","비수도권",35.9,"D"
22310,2010,"달성군","비수도권",40.1,"C"
22310,2011,"달성군","비수도권",38.9,"D"
22310,2012,"달성군","비수도권",45.5,"B"
22310,2013,"달성군","비수도권",42.5,"C"
22310,2014,"달성군","비수도권",44.7,"C"
22310,2015,"달성군","비수도권",38.8,"D"
22310,2016,"달성군","비수도권",42.2,"C"
22310,2017,"달성군","비수도권",50.8,"B"
22310,2018,"달성군","비수도권",42.8,"C"
22310,2019,"달성군","비수도권",40.3,"C"
22310,2020,"달성군","비수도권",56.4,"A"
22310,2021,"달성군","비수도권",50.4,"B"
22020,2008,"동구","비수도권",53.5,"B"
22020,2009,"동구","비수도권",48.4,"B"
22020,2010,"동구","비수도권",40.3,"C"
22020,2011,"동구","비수도권",42.8,"C"
22020,2012,"동구","비수도권",37.4,"D"
22020,2013,"동구","비수도권",41.6,"C"
22020,2014,"동구","비수도권",41.7,"C"
22020,2015,"동구","비수도권",38.2,"D"
22020,2016,"동구","비수도권",43.6,"C"
22020,2017,"동구","비수도권",39.1,"D"
22020,2018,"동구","비수도권",41.4,"C"
22020,2019,"동구","비수도권",34.3,"D"
22020,2020,"동구","비수도권",61,"A"
22020,2021,"동구","비수도권",43.4,"C"
22050,2008,"북구","비수도권",51.5,"B"
22050,2009,"북구","비수도권",50.4,"B"
22050,2010,"북구","비수도권",44.6,"C"
22050,2011,"북구","비수도권",45.3,"B"
22050,2012,"북구","비수도권",54.1,"B"
22050,2013,"북구","비수도권",48.5,"B"
22050,2014,"북구","비수도권",40.8,"C"
22050,2015,"북구","비수도권",39.5,"D"
22050,2016,"북구","비수도권",37.7,"D"
22050,2017,"북구","비수도권",36.8,"D"
22050,2018,"북구","비수도권",33.4,"D"
22050,2019,"북구","비수도권",39.1,"D"
22050,2020,"북구","비수도권",51.1,"B"
22050,2021,"북구","비수도권",43.3,"C"
22030,2008,"서구","비수도권",33.4,"D"
22030,2009,"서구","비수도권",36.5,"D"
22030,2010,"서구","비수도권",40.3,"C"
22030,2011,"서구","비수도권",35.9,"D"
22030,2012,"서구","비수도권",35.4,"D"
22030,2013,"서구","비수도권",35.2,"D"
22030,2014,"서구","비수도권",33.6,"D"
22030,2015,"서구","비수도권",35.4,"D"
22030,2016,"서구","비수도권",33.4,"D"
22030,2017,"서구","비수도권",33.8,"D"
22030,2018,"서구","비수도권",32.4,"D"
22030,2019,"서구","비수도권",31.3,"D"
22030,2020,"서구","비수도권",46.6,"B"
22030,2021,"서구","비수도권",39,"D"
22060,2008,"수성구","비수도권",54.1,"B"
22060,2009,"수성구","비수도권",46.5,"B"
22060,2010,"수성구","비수도권",51.3,"B"
22060,2011,"수성구","비수도권",50.4,"B"
22060,2012,"수성구","비수도권",55.9,"A"
22060,2013,"수성구","비수도권",54.8,"B"
22060,2014,"수성구","비수도권",47.4,"B"
22060,2015,"수성구","비수도권",46.1,"B"
22060,2016,"수성구","비수도권",49.6,"B"
22060,2017,"수성구","비수도권",46,"B"
22060,2018,"수성구","비수도권",46.1,"B"
22060,2019,"수성구","비수도권",59.1,"A"
22060,2020,"수성구","비수도권",67.6,"A"
22060,2021,"수성구","비수도권",57.4,"A"
22010,2008,"중구","비수도권",49.4,"B"
22010,2009,"중구","비수도권",41.7,"C"
22010,2010,"중구","비수도권",43.5,"C"
22010,2011,"중구","비수도권",40.5,"C"
22010,2012,"중구","비수도권",43.7,"C"
22010,2013,"중구","비수도권",44.9,"C"
22010,2014,"중구","비수도권",46.6,"B"
22010,2015,"중구","비수도권",45.4,"B"
22010,2016,"중구","비수도권",48,"B"
22010,2017,"중구","비수도권",41.6,"C"
22010,2018,"중구","비수도권",66.3,"A"
22010,2019,"중구","비수도권",36.3,"D"
22010,2020,"중구","비수도권",56,"A"
22010,2021,"중구","비수도권",50,"B"
23310,2008,"강화군","비수도권",63,"A"
23310,2009,"강화군","비수도권",48.7,"B"
23310,2010,"강화군","비수도권",56.7,"A"
23310,2011,"강화군","비수도권",49.7,"B"
23310,2012,"강화군","비수도권",47.9,"B"
23310,2013,"강화군","비수도권",45.8,"B"
23310,2014,"강화군","비수도권",38.9,"D"
23310,2015,"강화군","비수도권",36.9,"D"
23310,2016,"강화군","비수도권",42.1,"C"
23310,2017,"강화군","비수도권",42.5,"C"
23310,2018,"강화군","비수도권",34.2,"D"
23310,2019,"강화군","비수도권",33.3,"D"
23310,2020,"강화군","비수도권",50.2,"B"
23310,2021,"강화군","비수도권",44.1,"C"
23070,2008,"계양구","비수도권",47.2,"B"
23070,2009,"계양구","비수도권",43.8,"C"
23070,2010,"계양구","비수도권",40.3,"C"
23070,2011,"계양구","비수도권",41.9,"C"
23070,2012,"계양구","비수도권",41.4,"C"
23070,2013,"계양구","비수도권",42,"C"
23070,2014,"계양구","비수도권",38.3,"D"
23070,2015,"계양구","비수도권",40.9,"C"
23070,2016,"계양구","비수도권",42.4,"C"
23070,2017,"계양구","비수도권",44.8,"C"
23070,2018,"계양구","비수도권",42.8,"C"
23070,2019,"계양구","비수도권",36.7,"D"
23070,2020,"계양구","비수도권",52.8,"B"
23070,2021,"계양구","비수도권",47.9,"B"
23090,2008,"미추홀구","비수도권",47.6,"B"
23090,2009,"미추홀구","비수도권",41.3,"C"
23090,2010,"미추홀구","비수도권",51.4,"B"
23090,2011,"미추홀구","비수도권",54.6,"B"
23090,2012,"미추홀구","비수도권",47.2,"B"
23090,2013,"미추홀구","비수도권",49.3,"B"
23090,2014,"미추홀구","비수도권",40.7,"C"
23090,2015,"미추홀구","비수도권",41.1,"C"
23090,2016,"미추홀구","비수도권",39.5,"D"
23090,2017,"미추홀구","비수도권",38.7,"D"
23090,2018,"미추홀구","비수도권",33.5,"D"
23090,2019,"미추홀구","비수도권",37.6,"D"
23090,2020,"미추홀구","비수도권",52.4,"B"
23090,2021,"미추홀구","비수도권",46.5,"B"
23050,2008,"남동구","비수도권",54,"B"
23050,2009,"남동구","비수도권",39.9,"D"
23050,2010,"남동구","비수도권",38.6,"D"
23050,2011,"남동구","비수도권",44.3,"C"
23050,2012,"남동구","비수도권",46.1,"B"
23050,2013,"남동구","비수도권",47.6,"B"
23050,2014,"남동구","비수도권",39,"D"
23050,2015,"남동구","비수도권",42.2,"C"
23050,2016,"남동구","비수도권",46.7,"B"
23050,2017,"남동구","비수도권",38.8,"D"
23050,2018,"남동구","비수도권",37.9,"D"
23050,2019,"남동구","비수도권",45.3,"B"
23050,2020,"남동구","비수도권",51.9,"B"
23050,2021,"남동구","비수도권",43.3,"C"
23020,2008,"동구","비수도권",47,"B"
23020,2009,"동구","비수도권",41.5,"C"
23020,2010,"동구","비수도권",50.2,"B"
23020,2011,"동구","비수도권",49.8,"B"
23020,2012,"동구","비수도권",41.6,"C"
23020,2013,"동구","비수도권",42.1,"C"
23020,2014,"동구","비수도권",39.8,"D"
23020,2015,"동구","비수도권",44.9,"C"
23020,2016,"동구","비수도권",32.8,"D"
23020,2017,"동구","비수도권",34.1,"D"
23020,2018,"동구","비수도권",31.9,"D"
23020,2019,"동구","비수도권",29.7,"D"
23020,2020,"동구","비수도권",41.5,"C"
23020,2021,"동구","비수도권",40.9,"C"
23060,2008,"부평구","비수도권",46.5,"B"
23060,2009,"부평구","비수도권",44.3,"C"
23060,2010,"부평구","비수도권",39.9,"D"
23060,2011,"부평구","비수도권",39,"D"
23060,2012,"부평구","비수도권",36.6,"D"
23060,2013,"부평구","비수도권",38.4,"D"
23060,2014,"부평구","비수도권",36.6,"D"
23060,2015,"부평구","비수도권",47.6,"B"
23060,2016,"부평구","비수도권",46.2,"B"
23060,2017,"부평구","비수도권",46.3,"B"
23060,2018,"부평구","비수도권",34.8,"D"
23060,2019,"부평구","비수도권",35.5,"D"
23060,2020,"부평구","비수도권",47.5,"B"
23060,2021,"부평구","비수도권",44.1,"C"
23080,2008,"서구","비수도권",58.8,"A"
23080,2009,"서구","비수도권",34.7,"D"
23080,2010,"서구","비수도권",45.3,"B"
23080,2011,"서구","비수도권",50.2,"B"
23080,2012,"서구","비수도권",46.1,"B"
23080,2013,"서구","비수도권",41.1,"C"
23080,2014,"서구","비수도권",41,"C"
23080,2015,"서구","비수도권",50.8,"B"
23080,2016,"서구","비수도권",44.8,"C"
23080,2017,"서구","비수도권",46.9,"B"
23080,2018,"서구","비수도권",33.9,"D"
23080,2019,"서구","비수도권",36.1,"D"
23080,2020,"서구","비수도권",48.2,"B"
23080,2021,"서구","비수도권",48.9,"B"
23040,2008,"연수구","비수도권",44.1,"C"
23040,2009,"연수구","비수도권",47.9,"B"
23040,2010,"연수구","비수도권",45.6,"B"
23040,2011,"연수구","비수도권",38,"D"
23040,2012,"연수구","비수도권",40.3,"C"
23040,2013,"연수구","비수도권",41.5,"C"
23040,2014,"연수구","비수도권",41.7,"C"
23040,2015,"연수구","비수도권",46.3,"B"
23040,2016,"연수구","비수도권",45.7,"B"
23040,2017,"연수구","비수도권",45.8,"B"
23040,2018,"연수구","비수도권",38.4,"D"
23040,2019,"연수구","비수도권",40.3,"C"
23040,2020,"연수구","비수도권",51.5,"B"
23040,2021,"연수구","비수도권",45.1,"B"
23320,2008,"옹진군","비수도권",47.4,"B"
23320,2009,"옹진군","비수도권",56.8,"A"
23320,2010,"옹진군","비수도권",48.8,"B"
23320,2011,"옹진군","비수도권",57.7,"A"
23320,2012,"옹진군","비수도권",52.5,"B"
23320,2013,"옹진군","비수도권",68.9,"A"
23320,2014,"옹진군","비수도권",63.2,"A"
23320,2015,"옹진군","비수도권",48.9,"B"
23320,2016,"옹진군","비수도권",47.8,"B"
23320,2017,"옹진군","비수도권",50.8,"B"
23320,2018,"옹진군","비수도권",40,"C"
23320,2019,"옹진군","비수도권",42.3,"C"
23320,2020,"옹진군","비수도권",53.7,"B"
23320,2021,"옹진군","비수도권",42.5,"C"
23010,2008,"중구","비수도권",45.8,"B"
23010,2009,"중구","비수도권",43.4,"C"
23010,2010,"중구","비수도권",48.8,"B"
23010,2011,"중구","비수도권",54.5,"B"
23010,2012,"중구","비수도권",54.4,"B"
23010,2013,"중구","비수도권",44.6,"C"
23010,2014,"중구","비수도권",44.2,"C"
23010,2015,"중구","비수도권",44.7,"C"
23010,2016,"중구","비수도권",53.3,"B"
23010,2017,"중구","비수도권",44.9,"C"
23010,2018,"중구","비수도권",42.7,"C"
23010,2019,"중구","비수도권",35.1,"D"
23010,2020,"중구","비수도권",50.2,"B"
23010,2021,"중구","비수도권",43.2,"C"
24050,2008,"광산구","비수도권",49.2,"B"
24050,2009,"광산구","비수도권",52.3,"B"
24050,2010,"광산구","비수도권",50,"B"
24050,2011,"광산구","비수도권",44.3,"C"
24050,2012,"광산구","비수도권",38.4,"D"
24050,2013,"광산구","비수도권",40.3,"C"
24050,2014,"광산구","비수도권",44.4,"C"
24050,2015,"광산구","비수도권",47.8,"B"
24050,2016,"광산구","비수도권",44.2,"C"
24050,2017,"광산구","비수도권",50.6,"B"
24050,2018,"광산구","비수도권",40.3,"C"
24050,2019,"광산구","비수도권",41.8,"C"
24050,2020,"광산구","비수도권",62.5,"A"
24050,2021,"광산구","비수도권",46.3,"B"
24030,2008,"남구","비수도권",46.6,"B"
24030,2009,"남구","비수도권",46.6,"B"
24030,2010,"남구","비수도권",44.8,"C"
24030,2011,"남구","비수도권",44.7,"C"
24030,2012,"남구","비수도권",43.1,"C"
24030,2013,"남구","비수도권",47.8,"B"
24030,2014,"남구","비수도권",42.1,"C"
24030,2015,"남구","비수도권",42.4,"C"
24030,2016,"남구","비수도권",45.3,"B"
24030,2017,"남구","비수도권",44.4,"C"
24030,2018,"남구","비수도권",42.4,"C"
24030,2019,"남구","비수도권",41.9,"C"
24030,2020,"남구","비수도권",68.3,"A"
24030,2021,"남구","비수도권",57.2,"A"
24010,2008,"동구","비수도권",48.2,"B"
24010,2009,"동구","비수도권",45,"B"
24010,2010,"동구","비수도권",42.1,"C"
24010,2011,"동구","비수도권",42.2,"C"
24010,2012,"동구","비수도권",43.5,"C"
24010,2013,"동구","비수도권",42.3,"C"
24010,2014,"동구","비수도권",48.8,"B"
24010,2015,"동구","비수도권",44.7,"C"
24010,2016,"동구","비수도권",46.4,"B"
24010,2017,"동구","비수도권",42.1,"C"
24010,2018,"동구","비수도권",35.7,"D"
24010,2019,"동구","비수도권",39.8,"D"
24010,2020,"동구","비수도권",60.6,"A"
24010,2021,"동구","비수도권",59,"A"
24040,2008,"북구","비수도권",45.4,"B"
24040,2009,"북구","비수도권",48.2,"B"
24040,2010,"북구","비수도권",52.5,"B"
24040,2011,"북구","비수도권",41.1,"C"
24040,2012,"북구","비수도권",43.9,"C"
24040,2013,"북구","비수도권",44.6,"C"
24040,2014,"북구","비수도권",37.3,"D"
24040,2015,"북구","비수도권",46.7,"B"
24040,2016,"북구","비수도권",47.7,"B"
24040,2017,"북구","비수도권",43.5,"C"
24040,2018,"북구","비수도권",38.5,"D"
24040,2019,"북구","비수도권",38.4,"D"
24040,2020,"북구","비수도권",58.9,"A"
24040,2021,"북구","비수도권",47.4,"B"
24020,2008,"서구","비수도권",53.5,"B"
24020,2009,"서구","비수도권",55.5,"A"
24020,2010,"서구","비수도권",48.5,"B"
24020,2011,"서구","비수도권",46.6,"B"
24020,2012,"서구","비수도권",41.8,"C"
24020,2013,"서구","비수도권",46.4,"B"
24020,2014,"서구","비수도권",46.7,"B"
24020,2015,"서구","비수도권",44.7,"C"
24020,2016,"서구","비수도권",45,"B"
24020,2017,"서구","비수도권",47.1,"B"
24020,2018,"서구","비수도권",45.3,"B"
24020,2019,"서구","비수도권",43.9,"C"
24020,2020,"서구","비수도권",54.6,"B"
24020,2021,"서구","비수도권",44.7,"C"
25050,2008,"대덕구","비수도권",46.5,"B"
25050,2009,"대덕구","비수도권",43.1,"C"
25050,2010,"대덕구","비수도권",60.3,"A"
25050,2011,"대덕구","비수도권",56.7,"A"
25050,2012,"대덕구","비수도권",43.6,"C"
25050,2013,"대덕구","비수도권",51.6,"B"
25050,2014,"대덕구","비수도권",52.8,"B"
25050,2015,"대덕구","비수도권",43.6,"C"
25050,2016,"대덕구","비수도권",41.6,"C"
25050,2017,"대덕구","비수도권",44.8,"C"
25050,2018,"대덕구","비수도권",39.1,"D"
25050,2019,"대덕구","비수도권",40.7,"C"
25050,2020,"대덕구","비수도권",55.3,"A"
25050,2021,"대덕구","비수도권",54.1,"B"
25010,2008,"동구","비수도권",53.9,"B"
25010,2009,"동구","비수도권",55.6,"A"
25010,2010,"동구","비수도권",50,"B"
25010,2011,"동구","비수도권",61.8,"A"
25010,2012,"동구","비수도권",46.4,"B"
25010,2013,"동구","비수도권",57.3,"A"
25010,2014,"동구","비수도권",51.5,"B"
25010,2015,"동구","비수도권",51.2,"B"
25010,2016,"동구","비수도권",49.1,"B"
25010,2017,"동구","비수도권",53.8,"B"
25010,2018,"동구","비수도권",57,"A"
25010,2019,"동구","비수도권",68.3,"A"
25010,2020,"동구","비수도권",72.7,"A"
25010,2021,"동구","비수도권",49.9,"B"
25030,2008,"서구","비수도권",49.6,"B"
25030,2009,"서구","비수도권",51.3,"B"
25030,2010,"서구","비수도권",57,"A"
25030,2011,"서구","비수도권",59,"A"
25030,2012,"서구","비수도권",45.9,"B"
25030,2013,"서구","비수도권",51,"B"
25030,2014,"서구","비수도권",48.1,"B"
25030,2015,"서구","비수도권",55.2,"A"
25030,2016,"서구","비수도권",58.6,"A"
25030,2017,"서구","비수도권",51.2,"B"
25030,2018,"서구","비수도권",44.6,"C"
25030,2019,"서구","비수도권",51.5,"B"
25030,2020,"서구","비수도권",66.3,"A"
25030,2021,"서구","비수도권",60.2,"A"
25040,2008,"유성구","비수도권",51.8,"B"
25040,2009,"유성구","비수도권",54.2,"B"
25040,2010,"유성구","비수도권",58.7,"A"
25040,2011,"유성구","비수도권",61.8,"A"
25040,2012,"유성구","비수도권",55.3,"A"
25040,2013,"유성구","비수도권",46.7,"B"
25040,2014,"유성구","비수도권",46.7,"B"
25040,2015,"유성구","비수도권",48.3,"B"
25040,2016,"유성구","비수도권",50.7,"B"
25040,2017,"유성구","비수도권",56.4,"A"
25040,2018,"유성구","비수도권",48.7,"B"
25040,2019,"유성구","비수도권",55.2,"A"
25040,2020,"유성구","비수도권",61.9,"A"
25040,2021,"유성구","비수도권",54.8,"B"
25020,2008,"중구","비수도권",56.5,"A"
25020,2009,"중구","비수도권",51.7,"B"
25020,2010,"중구","비수도권",44.7,"C"
25020,2011,"중구","비수도권",55.4,"A"
25020,2012,"중구","비수도권",61.5,"A"
25020,2013,"중구","비수도권",53.9,"B"
25020,2014,"중구","비수도권",44.1,"C"
25020,2015,"중구","비수도권",46.3,"B"
25020,2016,"중구","비수도권",49,"B"
25020,2017,"중구","비수도권",45.8,"B"
25020,2018,"중구","비수도권",53.7,"B"
25020,2019,"중구","비수도권",44.8,"C"
25020,2020,"중구","비수도권",57.3,"A"
25020,2021,"중구","비수도권",52.1,"B"
26020,2008,"남구","비수도권",42.6,"C"
26020,2009,"남구","비수도권",46.2,"B"
26020,2010,"남구","비수도권",43.9,"C"
26020,2011,"남구","비수도권",51.6,"B"
26020,2012,"남구","비수도권",51.9,"B"
26020,2013,"남구","비수도권",45.2,"B"
26020,2014,"남구","비수도권",47,"B"
26020,2015,"남구","비수도권",44.4,"C"
26020,2016,"남구","비수도권",46.3,"B"
26020,2017,"남구","비수도권",44.7,"C"
26020,2018,"남구","비수도권",48,"B"
26020,2019,"남구","비수도권",46.2,"B"
26020,2020,"남구","비수도권",51.3,"B"
26020,2021,"남구","비수도권",51.9,"B"
26030,2008,"동구","비수도권",36.2,"D"
26030,2009,"동구","비수도권",40.9,"C"
26030,2010,"동구","비수도권",51.6,"B"
26030,2011,"동구","비수도권",48.3,"B"
26030,2012,"동구","비수도권",45.8,"B"
26030,2013,"동구","비수도권",44.8,"C"
26030,2014,"동구","비수도권",45.5,"B"
26030,2015,"동구","비수도권",43.6,"C"
26030,2016,"동구","비수도권",41.2,"C"
26030,2017,"동구","비수도권",42.7,"C"
26030,2018,"동구","비수도권",44.2,"C"
26030,2019,"동구","비수도권",34.4,"D"
26030,2020,"동구","비수도권",53.9,"B"
26030,2021,"동구","비수도권",47,"B"
26040,2008,"북구","비수도권",40.2,"C"
26040,2009,"북구","비수도권",45.9,"B"
26040,2010,"북구","비수도권",46.5,"B"
26040,2011,"북구","비수도권",46.4,"B"
26040,2012,"북구","비수도권",41.7,"C"
26040,2013,"북구","비수도권",44.7,"C"
26040,2014,"북구","비수도권",50.8,"B"
26040,2015,"북구","비수도권",41.3,"C"
26040,2016,"북구","비수도권",39.3,"D"
26040,2017,"북구","비수도권",41,"C"
26040,2018,"북구","비수도권",37.4,"D"
26040,2019,"북구","비수도권",36.8,"D"
26040,2020,"북구","비수도권",50.3,"B"
26040,2021,"북구","비수도권",43.4,"C"
26310,2008,"울주군","비수도권",45.1,"B"
26310,2009,"울주군","비수도권",46,"B"
26310,2010,"울주군","비수도권",48.6,"B"
26310,2011,"울주군","비수도권",50.6,"B"
26310,2012,"울주군","비수도권",52.4,"B"
26310,2013,"울주군","비수도권",54.9,"B"
26310,2014,"울주군","비수도권",43.7,"C"
26310,2015,"울주군","비수도권",51.4,"B"
26310,2016,"울주군","비수도권",48.3,"B"
26310,2017,"울주군","비수도권",53,"B"
26310,2018,"울주군","비수도권",60.1,"A"
26310,2019,"울주군","비수도권",50.2,"B"
26310,2020,"울주군","비수도권",58.9,"A"
26310,2021,"울주군","비수도권",52.2,"B"
26010,2008,"중구","비수도권",50.8,"B"
26010,2009,"중구","비수도권",49.7,"B"
26010,2010,"중구","비수도권",43.9,"C"
26010,2011,"중구","비수도권",46.5,"B"
26010,2012,"중구","비수도권",38.2,"D"
26010,2013,"중구","비수도권",41.7,"C"
26010,2014,"중구","비수도권",37.2,"D"
26010,2015,"중구","비수도권",38,"D"
26010,2016,"중구","비수도권",40.3,"C"
26010,2017,"중구","비수도권",49.1,"B"
26010,2018,"중구","비수도권",44.7,"C"
26010,2019,"중구","비수도권",48.2,"B"
26010,2020,"중구","비수도권",61,"A"
26010,2021,"중구","비수도권",46.3,"B"
29,2012,"세종특별자치시","비수도권",44.4,"C"
29,2013,"세종특별자치시","비수도권",45.5,"B"
29,2014,"세종특별자치시","비수도권",45.1,"B"
29,2015,"세종특별자치시","비수도권",43.1,"C"
29,2016,"세종특별자치시","비수도권",49.2,"B"
29,2017,"세종특별자치시","비수도권",48.8,"B"
29,2018,"세종특별자치시","비수도권",43.6,"C"
29,2019,"세종특별자치시","비수도권",44.7,"C"
29,2020,"세종특별자치시","비수도권",50.5,"B"
29,2021,"세종특별자치시","비수도권",48.9,"B"
31370,2008,"가평군","비수도권",48.7,"B"
31370,2009,"가평군","비수도권",40.4,"C"
31370,2010,"가평군","비수도권",43.4,"C"
31370,2011,"가평군","비수도권",47.3,"B"
31370,2012,"가평군","비수도권",50.6,"B"
31370,2013,"가평군","비수도권",53,"B"
31370,2014,"가평군","비수도권",50.7,"B"
31370,2015,"가평군","비수도권",50.2,"B"
31370,2016,"가평군","비수도권",55.7,"A"
31370,2017,"가평군","비수도권",58.7,"A"
31370,2018,"가평군","비수도권",59.9,"A"
31370,2019,"가평군","비수도권",53.9,"B"
31370,2020,"가평군","비수도권",64.2,"A"
31370,2021,"가평군","비수도권",57.9,"A"
31100,2008,"고양시","비수도권",41.4,"C"
31100,2009,"고양시","비수도권",45.3,"B"
31100,2010,"고양시","비수도권",45.4,"B"
31100,2011,"고양시","비수도권",46.4,"B"
31100,2012,"고양시","비수도권",47.9,"B"
31100,2013,"고양시","비수도권",46,"B"
31100,2014,"고양시","비수도권",43.1,"C"
31100,2015,"고양시","비수도권",46.2,"B"
31100,2016,"고양시","비수도권",44.8,"C"
31100,2017,"고양시","비수도권",44.7,"C"
31100,2018,"고양시","비수도권",40.8,"C"
31100,2019,"고양시","비수도권",42.2,"C"
31100,2020,"고양시","비수도권",54.5,"B"
31100,2021,"고양시","비수도권",49.4,"B"
31110,2008,"과천시","비수도권",46.3,"B"
31110,2009,"과천시","비수도권",46.5,"B"
31110,2010,"과천시","비수도권",48.3,"B"
31110,2011,"과천시","비수도권",50.1,"B"
31110,2012,"과천시","비수도권",55,"A"
31110,2013,"과천시","비수도권",54.1,"B"
31110,2014,"과천시","비수도권",47.3,"B"
31110,2015,"과천시","비수도권",52,"B"
31110,2016,"과천시","비수도권",51.2,"B"
31110,2017,"과천시","비수도권",50.7,"B"
31110,2018,"과천시","비수도권",48.9,"B"
31110,2019,"과천시","비수도권",54.5,"B"
31110,2020,"과천시","비수도권",66.2,"A"
31110,2021,"과천시","비수도권",55.6,"A"
31120,2008,"구리시","비수도권",39,"D"
31120,2009,"구리시","비수도권",39.9,"D"
31120,2010,"구리시","비수도권",38.3,"D"
31120,2011,"구리시","비수도권",46.2,"B"
31120,2012,"구리시","비수도권",46.4,"B"
31120,2013,"구리시","비수도권",45.1,"B"
31120,2014,"구리시","비수도권",46.7,"B"
31120,2015,"구리시","비수도권",55.6,"A"
31120,2016,"구리시","비수도권",56,"A"
31120,2017,"구리시","비수도권",52.1,"B"
31120,2018,"구리시","비수도권",51.4,"B"
31120,2019,"구리시","비수도권",50.8,"B"
31120,2020,"구리시","비수도권",61.2,"A"
31120,2021,"구리시","비수도권",50.9,"B"
31230,2008,"김포시","비수도권",51.3,"B"
31230,2009,"김포시","비수도권",52.7,"B"
31230,2010,"김포시","비수도권",56,"A"
31230,2011,"김포시","비수도권",49.9,"B"
31230,2012,"김포시","비수도권",55.3,"A"
31230,2013,"김포시","비수도권",49.9,"B"
31230,2014,"김포시","비수도권",55.7,"A"
31230,2015,"김포시","비수도권",52.9,"B"
31230,2016,"김포시","비수도권",51.1,"B"
31230,2017,"김포시","비수도권",49.3,"B"
31230,2018,"김포시","비수도권",37.2,"D"
31230,2019,"김포시","비수도권",34.8,"D"
31230,2020,"김포시","비수도권",49.8,"B"
31230,2021,"김포시","비수도권",46.1,"B"
31130,2008,"남양주시","비수도권",45.7,"B"
31130,2009,"남양주시","비수도권",40.5,"C"
31130,2010,"남양주시","비수도권",41.7,"C"
31130,2011,"남양주시","비수도권",39.9,"D"
31130,2012,"남양주시","비수도권",39.8,"D"
31130,2013,"남양주시","비수도권",41.8,"C"
31130,2014,"남양주시","비수도권",46.9,"B"
31130,2015,"남양주시","비수도권",48.6,"B"
31130,2016,"남양주시","비수도권",43.4,"C"
31130,2017,"남양주시","비수도권",40.2,"C"
31130,2018,"남양주시","비수도권",34.3,"D"
31130,2019,"남양주시","비수도권",42.3,"C"
31130,2020,"남양주시","비수도권",55.6,"A"
31130,2021,"남양주시","비수도권",50.5,"B"
31080,2008,"동두천시","비수도권",50.5,"B"
31080,2009,"동두천시","비수도권",39.8,"D"
31080,2010,"동두천시","비수도권",49.4,"B"
31080,2011,"동두천시","비수도권",40.8,"C"
31080,2012,"동두천시","비수도권",47,"B"
31080,2013,"동두천시","비수도권",47.9,"B"
31080,2014,"동두천시","비수도권",49.3,"B"
31080,2015,"동두천시","비수도권",45.2,"B"
31080,2016,"동두천시","비수도권",39.6,"D"
31080,2017,"동두천시","비수도권",53.5,"B"
31080,2018,"동두천시","비수도권",54.2,"B"
31080,2019,"동두천시","비수도권",61.2,"A"
31080,2020,"동두천시","비수도권",68.2,"A"
31080,2021,"동두천시","비수도권",57.2,"A"
31050,2008,"부천시","비수도권",56.3,"A"
31050,2009,"부천시","비수도권",46.7,"B"
31050,2010,"부천시","비수도권",52.9,"B"
31050,2011,"부천시","비수도권",47.9,"B"
31050,2012,"부천시","비수도권",49.2,"B"
31050,2013,"부천시","비수도권",45.8,"B"
31050,2014,"부천시","비수도권",45.7,"B"
31050,2015,"부천시","비수도권",45.5,"B"
31050,2016,"부천시","비수도권",44.9,"C"
31050,2017,"부천시","비수도권",46.2,"B"
31050,2018,"부천시","비수도권",48.1,"B"
31050,2019,"부천시","비수도권",37.2,"D"
31050,2020,"부천시","비수도권",52.6,"B"
31050,2021,"부천시","비수도권",46.8,"B"
31260,2008,"양주시","비수도권",48.2,"B"
31260,2009,"양주시","비수도권",46.1,"B"
31260,2010,"양주시","비수도권",45.9,"B"
31260,2011,"양주시","비수도권",40.4,"C"
31260,2012,"양주시","비수도권",41.8,"C"
31260,2013,"양주시","비수도권",41.7,"C"
31260,2014,"양주시","비수도권",42.1,"C"
31260,2015,"양주시","비수도권",44.9,"C"
31260,2016,"양주시","비수도권",49.8,"B"
31260,2017,"양주시","비수도권",43.3,"C"
31260,2018,"양주시","비수도권",44.7,"C"
31260,2019,"양주시","비수도권",38.8,"D"
31260,2020,"양주시","비수도권",56.9,"A"
31260,2021,"양주시","비수도권",46.3,"B"
31380,2008,"양평군","비수도권",44.9,"C"
31380,2009,"양평군","비수도권",45.2,"B"
31380,2010,"양평군","비수도권",52.1,"B"
31380,2011,"양평군","비수도권",41.9,"C"
31380,2012,"양평군","비수도권",41.7,"C"
